"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1986-Q3","Q3-1986","1","RATIOS","0","Units",,,93.0033169007706,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1986-Q4","Q4-1986","1","RATIOS","0","Units",,,93.9380817690876,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1987-Q1","Q1-1987","1","RATIOS","0","Units",,,94.7290875560514,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1987-Q2","Q2-1987","1","RATIOS","0","Units",,,95.3467226482738,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1987-Q3","Q3-1987","1","RATIOS","0","Units",,,95.853059207354,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1987-Q4","Q4-1987","1","RATIOS","0","Units",,,95.7564888327141,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1988-Q1","Q1-1988","1","RATIOS","0","Units",,,96.0355273446688,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1988-Q2","Q2-1988","1","RATIOS","0","Units",,,97.1014150052296,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1988-Q3","Q3-1988","1","RATIOS","0","Units",,,96.9206367426204,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1988-Q4","Q4-1988","1","RATIOS","0","Units",,,97.2097099460499,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1989-Q1","Q1-1989","1","RATIOS","0","Units",,,97.3813975302072,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1989-Q2","Q2-1989","1","RATIOS","0","Units",,,97.4993933882372,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1989-Q3","Q3-1989","1","RATIOS","0","Units",,,98.3367412128265,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1989-Q4","Q4-1989","1","RATIOS","0","Units",,,98.2857482698749,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1990-Q1","Q1-1990","1","RATIOS","0","Units",,,97.4634721900027,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1990-Q2","Q2-1990","1","RATIOS","0","Units",,,96.0157110793964,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1990-Q3","Q3-1990","1","RATIOS","0","Units",,,94.2384027006115,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1990-Q4","Q4-1990","1","RATIOS","0","Units",,,93.2614452969,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1991-Q1","Q1-1991","1","RATIOS","0","Units",,,92.7727277654882,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1991-Q2","Q2-1991","1","RATIOS","0","Units",,,92.0709659829787,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1991-Q3","Q3-1991","1","RATIOS","0","Units",,,91.4549947448426,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1991-Q4","Q4-1991","1","RATIOS","0","Units",,,91.4045432862179,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1992-Q1","Q1-1992","1","RATIOS","0","Units",,,91.617631054312,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1992-Q2","Q2-1992","1","RATIOS","0","Units",,,90.8597010087861,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1992-Q3","Q3-1992","1","RATIOS","0","Units",,,90.9684279511046,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1992-Q4","Q4-1992","1","RATIOS","0","Units",,,91.0043328513943,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1993-Q1","Q1-1993","1","RATIOS","0","Units",,,90.3428933822874,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1993-Q2","Q2-1993","1","RATIOS","0","Units",,,90.4872434715543,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1993-Q3","Q3-1993","1","RATIOS","0","Units",,,90.6226266706312,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1993-Q4","Q4-1993","1","RATIOS","0","Units",,,90.8665853084879,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1994-Q1","Q1-1994","1","RATIOS","0","Units",,,90.8340432607782,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1994-Q2","Q2-1994","1","RATIOS","0","Units",,,90.9663592962697,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1994-Q3","Q3-1994","1","RATIOS","0","Units",,,90.8137800285515,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1994-Q4","Q4-1994","1","RATIOS","0","Units",,,90.5521830983512,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1995-Q1","Q1-1995","1","RATIOS","0","Units",,,90.4927092311244,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1995-Q2","Q2-1995","1","RATIOS","0","Units",,,90.1576877427707,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1995-Q3","Q3-1995","1","RATIOS","0","Units",,,90.2571749828318,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1995-Q4","Q4-1995","1","RATIOS","0","Units",,,89.9951097379331,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1996-Q1","Q1-1996","1","RATIOS","0","Units",,,90.056013101828,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1996-Q2","Q2-1996","1","RATIOS","0","Units",,,90.0268794369932,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1996-Q3","Q3-1996","1","RATIOS","0","Units",,,89.868012160128,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1996-Q4","Q4-1996","1","RATIOS","0","Units",,,89.7956412034027,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1997-Q1","Q1-1997","1","RATIOS","0","Units",,,89.665316486635,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1997-Q2","Q2-1997","1","RATIOS","0","Units",,,89.7230367555699,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1997-Q3","Q3-1997","1","RATIOS","0","Units",,,89.6905104805146,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1997-Q4","Q4-1997","1","RATIOS","0","Units",,,89.8706755140286,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1998-Q1","Q1-1998","1","RATIOS","0","Units",,,90.2757798478938,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1998-Q2","Q2-1998","1","RATIOS","0","Units",,,90.7509819894815,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1998-Q3","Q3-1998","1","RATIOS","0","Units",,,91.1847608284087,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1998-Q4","Q4-1998","1","RATIOS","0","Units",,,91.7952652301821,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1999-Q1","Q1-1999","1","RATIOS","0","Units",,,92.7608025589705,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1999-Q2","Q2-1999","1","RATIOS","0","Units",,,93.4387276213091,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1999-Q3","Q3-1999","1","RATIOS","0","Units",,,94.277578680567,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1999-Q4","Q4-1999","1","RATIOS","0","Units",,,95.0308738413434,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2000-Q1","Q1-2000","1","RATIOS","0","Units",,,95.8253791241519,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2000-Q2","Q2-2000","1","RATIOS","0","Units",,,96.6534982391813,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2000-Q3","Q3-2000","1","RATIOS","0","Units",,,97.3518288865548,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2000-Q4","Q4-2000","1","RATIOS","0","Units",,,98.1735751409791,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2001-Q1","Q1-2001","1","RATIOS","0","Units",,,99.1550484318207,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2001-Q2","Q2-2001","1","RATIOS","0","Units",,,99.6872386772247,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2001-Q3","Q3-2001","1","RATIOS","0","Units",,,100.202077155129,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2001-Q4","Q4-2001","1","RATIOS","0","Units",,,100.771960667228,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2002-Q1","Q1-2002","1","RATIOS","0","Units",,,101.374313437006,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2002-Q2","Q2-2002","1","RATIOS","0","Units",,,102.38866088238,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2002-Q3","Q3-2002","1","RATIOS","0","Units",,,103.64178083149,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2002-Q4","Q4-2002","1","RATIOS","0","Units",,,104.994860417455,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2003-Q1","Q1-2003","1","RATIOS","0","Units",,,106.312469903942,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2003-Q2","Q2-2003","1","RATIOS","0","Units",,,107.607610758069,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2003-Q3","Q3-2003","1","RATIOS","0","Units",,,109.026535991605,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2003-Q4","Q4-2003","1","RATIOS","0","Units",,,110.737595282422,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2004-Q1","Q1-2004","1","RATIOS","0","Units",,,112.559711096616,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2004-Q2","Q2-2004","1","RATIOS","0","Units",,,114.306390833442,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2004-Q3","Q3-2004","1","RATIOS","0","Units",,,116.466889773027,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2004-Q4","Q4-2004","1","RATIOS","0","Units",,,118.752454042835,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2005-Q1","Q1-2005","1","RATIOS","0","Units",,,120.786110190114,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2005-Q2","Q2-2005","1","RATIOS","0","Units",,,123.322906733734,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2005-Q3","Q3-2005","1","RATIOS","0","Units",,,125.960729767484,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2005-Q4","Q4-2005","1","RATIOS","0","Units",,,127.690873793011,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2006-Q1","Q1-2006","1","RATIOS","0","Units",,,128.477888208942,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2006-Q2","Q2-2006","1","RATIOS","0","Units",,,127.918431375516,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2006-Q3","Q3-2006","1","RATIOS","0","Units",,,126.713587814862,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2006-Q4","Q4-2006","1","RATIOS","0","Units",,,126.106607209667,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2007-Q1","Q1-2007","1","RATIOS","0","Units",,,125.760483893216,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2007-Q2","Q2-2007","1","RATIOS","0","Units",,,124.413786736721,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2007-Q3","Q3-2007","1","RATIOS","0","Units",,,121.834268881552,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2007-Q4","Q4-2007","1","RATIOS","0","Units",,,118.921387508145,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2008-Q1","Q1-2008","1","RATIOS","0","Units",,,115.353391868702,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2008-Q2","Q2-2008","1","RATIOS","0","Units",,,111.605335602941,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2008-Q3","Q3-2008","1","RATIOS","0","Units",,,108.094027223439,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2008-Q4","Q4-2008","1","RATIOS","0","Units",,,104.741101949562,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2009-Q1","Q1-2009","1","RATIOS","0","Units",,,103.852901657643,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2009-Q2","Q2-2009","1","RATIOS","0","Units",,,101.996250564787,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2009-Q3","Q3-2009","1","RATIOS","0","Units",,,101.457046545829,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2009-Q4","Q4-2009","1","RATIOS","0","Units",,,101.777562071356,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2010-Q1","Q1-2010","1","RATIOS","0","Units",,,101.060229724083,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2010-Q2","Q2-2010","1","RATIOS","0","Units",,,100.573452477184,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2010-Q3","Q3-2010","1","RATIOS","0","Units",,,98.7849912669131,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2010-Q4","Q4-2010","1","RATIOS","0","Units",,,97.3427740990376,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2011-Q1","Q1-2011","1","RATIOS","0","Units",,,94.7817107852639,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2011-Q2","Q2-2011","1","RATIOS","0","Units",,,93.6557603219625,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2011-Q3","Q3-2011","1","RATIOS","0","Units",,,93.3327458430437,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2011-Q4","Q4-2011","1","RATIOS","0","Units",,,92.7157008398476,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2012-Q1","Q1-2012","1","RATIOS","0","Units",,,92.5800721514443,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2012-Q2","Q2-2012","1","RATIOS","0","Units",,,93.5222338189444,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2012-Q3","Q3-2012","1","RATIOS","0","Units",,,94.0445078008398,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2012-Q4","Q4-2012","1","RATIOS","0","Units",,,94.7025796216685,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2013-Q1","Q1-2013","1","RATIOS","0","Units",,,95.983165372319,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2013-Q2","Q2-2013","1","RATIOS","0","Units",,,97.2958596430291,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2013-Q3","Q3-2013","1","RATIOS","0","Units",,,98.1503881547389,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","2013-Q4","Q4-2013","1","RATIOS","0","Units",,,98.4458448162775,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1970-Q1","Q1-1970","IDX","Index","0","Units",,,100.374949872316,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1970-Q2","Q2-1970","IDX","Index","0","Units",,,103.213451055877,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1970-Q3","Q3-1970","IDX","Index","0","Units",,,105.404358684505,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1970-Q4","Q4-1970","IDX","Index","0","Units",,,107.174260189005,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1971-Q1","Q1-1971","IDX","Index","0","Units",,,108.869354229827,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1971-Q2","Q2-1971","IDX","Index","0","Units",,,110.723214887433,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1971-Q3","Q3-1971","IDX","Index","0","Units",,,112.787727911563,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1971-Q4","Q4-1971","IDX","Index","0","Units",,,114.516927668412,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1972-Q1","Q1-1972","IDX","Index","0","Units",,,116.215740116219,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1972-Q2","Q2-1972","IDX","Index","0","Units",,,118.616058566823,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1972-Q3","Q3-1972","IDX","Index","0","Units",,,120.791088021743,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1972-Q4","Q4-1972","IDX","Index","0","Units",,,129.358323458258,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1973-Q1","Q1-1973","IDX","Index","0","Units",,,137.655150667624,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1973-Q2","Q2-1973","IDX","Index","0","Units",,,146.190180333274,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1973-Q3","Q3-1973","IDX","Index","0","Units",,,152.720759841932,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1973-Q4","Q4-1973","IDX","Index","0","Units",,,157.13036549012,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1974-Q1","Q1-1974","IDX","Index","0","Units",,,160.585424177834,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1974-Q2","Q2-1974","IDX","Index","0","Units",,,159.914659494878,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1974-Q3","Q3-1974","IDX","Index","0","Units",,,157.565685228944,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1974-Q4","Q4-1974","IDX","Index","0","Units",,,149.998327962011,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1975-Q1","Q1-1975","IDX","Index","0","Units",,,141.953765023613,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1975-Q2","Q2-1975","IDX","Index","0","Units",,,138.816670193997,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1975-Q3","Q3-1975","IDX","Index","0","Units",,,135.693371697198,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1975-Q4","Q4-1975","IDX","Index","0","Units",,,133.998030070609,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1976-Q1","Q1-1976","IDX","Index","0","Units",,,131.544661576351,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1976-Q2","Q2-1976","IDX","Index","0","Units",,,128.789619369656,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1976-Q3","Q3-1976","IDX","Index","0","Units",,,126.423912913993,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1976-Q4","Q4-1976","IDX","Index","0","Units",,,125.248887189317,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1977-Q1","Q1-1977","IDX","Index","0","Units",,,123.177914168156,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1977-Q2","Q2-1977","IDX","Index","0","Units",,,121.500743504837,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1977-Q3","Q3-1977","IDX","Index","0","Units",,,120.119240619126,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1977-Q4","Q4-1977","IDX","Index","0","Units",,,119.414613564287,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1978-Q1","Q1-1978","IDX","Index","0","Units",,,118.87841872439,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1978-Q2","Q2-1978","IDX","Index","0","Units",,,118.047363514815,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1978-Q3","Q3-1978","IDX","Index","0","Units",,,117.811758632742,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1978-Q4","Q4-1978","IDX","Index","0","Units",,,117.926284882945,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1979-Q1","Q1-1979","IDX","Index","0","Units",,,118.962837474297,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1979-Q2","Q2-1979","IDX","Index","0","Units",,,121.621831521649,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1979-Q3","Q3-1979","IDX","Index","0","Units",,,123.844082278968,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1979-Q4","Q4-1979","IDX","Index","0","Units",,,126.582122408023,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1980-Q1","Q1-1980","IDX","Index","0","Units",,,129.448666380198,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1980-Q2","Q2-1980","IDX","Index","0","Units",,,132.369560200423,,
"JPN","Japan","HPI_RPI","Price to rent ratio","1980-Q3","Q3-1980","IDX","Index","0","Units",,,134.152822198821,,
